,photo_id,business_id,caption,label
7710,yaF9DAH7TlRlzYJwyw7rAQ,p53SiXpHqRKjOIys9G5WKg,Surprise Proposal coordinating,outside
7711,bEtWQwDxC8zUBtDq6Kv3zQ,OZcpjMrFrx3g3uo3xr0H0Q,"We had shrimp Cyprus, Seafood pasta and chicken kabobs.   As usual; delicious! Paired with a nice semisweet red Greek wine....",outside
7712,PAxn9vOhzrEsEtbVOIEMaw,6umrAefeyJjKj1Wah4eXnQ,,outside
7713,502uRdfJI_MuKF6Hb5qWig,sf0rWCnE4vHUlWncWOa3JQ,Outside,outside
7714,mAanwr4QqVA4Km6VX4snEA,lXVJLzBNEd5qWuoX1d1okQ,,outside
7715,GlVb0v_8G71G7az6bqPOpw,MZW_eTFYFBvHYg5OFqDRCA,,outside
7716,pD--xVoYEs52s8-upejlHA,eZCt3doDaA-l4sg_OM67YQ,Morning coffee,outside
7717,YvU9r0sFOK5w6ErHt9HEwQ,p53SiXpHqRKjOIys9G5WKg,Garden,outside
7718,bg6CA4WXW17lnq6OQ_k4Pg,n2aY_LObgko-ko4grWzLyg,Chalkboard Art advertising specials,outside
7719,3K5xNEhyEA1zUZpDfvcBew,S8ZFYEgMejpChID8tzKo9A,,outside
7720,yfmxASkymoAgKeZ7r_onlw,yDHINEt7By47My7x4Mb8oA,Philadelphia Cheesesteak Adventure,outside
7721,OSpPMKw4XnJb0bATMjDccw,T4LfF6fT4_5UuP6ZpMjUGQ,On Howard St. Tampa,outside
7722,t0IiWbQUoWgIMnO2qkoc4Q,DVY9jM4isRGFl6RSzYAUdQ,,outside
7723,DqQZQqXxr0pyVipHpFPQWQ,-mDAFyX5kZHXhxjELeMhiQ,Our flock of chickens in winter on Winslows Farm growing field,outside
7724,xjtyFWNO_Xs86INzoQB7ZA,9nQF18PgasErEF7zF5MvFg,,outside
7725,xnJRsFU1uQUNJT-DFUGvBw,Rr9kKArrMhSLVE9a53q-aA,,outside
7726,dei_AX6ThkJsjaS3tPIX5w,HKdAOvtDv47zPjceCjbz4Q,Le Bayou balcony,outside
7727,--IHD2ZgFPfFMR4qMkLzFA,3qpubK1C8SsDcq8BeKOEbA,Hidden in the rear is this oasis-like beer garden with a firepit.,outside
7728,JjY9w8sSy2QgEerKcNzZhw,kQDsmkRsLIiEEY2douOZWg,,outside
7729,BHxBD2CN5v6PuAD_X2n4mw,RvTHIKHaPVVp8S9cihpi5w,NOLA 2020/01/07 Frenchman Street - Spotted Cat Music Club,outside
7730,4YNOkJ1wJdoKHcmzReWVgA,VtAhddes6gaZP1ESoeUWSQ,Outside tent,outside
7731,xZ0BnHi9_rseF-u4TpTIgg,Ch3Rdfe9YebfKWVL-Bpd_g,,outside
7732,eW7BD55VQP7nqzXhhO4vhQ,BG_azyCQg7WzEpzZPsn15A,Raley's Sparks - Store front,outside
7733,n2jn9OapGKt_u5HiF4T5uQ,PoI-Qt8CSQCI5uP6PZDiNA,,outside
7734,kXpaGhTxSMxN9lZnMcIkjw,U3grYFIeu6RgAAQgdriHww,,outside
7735,lmW1ZFHM8h3Mprr3MM9D7Q,fNEQqFCwj9cLw-kqLyHuHQ,,outside
7736,-7waCHFBcZ69Du62CiCU9A,7BYO5bl1C4EoRrMlyAlqgg,Store front,outside
7737,__qggVLScsYh1WhPrPUFvg,sor6oj-nuslOcSx7di4urA,,outside
7738,NsLv-m50JMVtWXDqr0u5wQ,sr-5EY6bmp4jINhea06MjA,,outside
7739,zNpb7E4-WJBOcuovuouH4w,ANTj0UD-OS7Zod3mulUg6w,Fork & Stix,outside
7740,daD-1bOtoGxXYgz_YG5_qQ,Yu40IZPdr1bwZ7lM0kq1wg,,outside
7741,QhKLxxaVuyIfyvY4bMqZfQ,iQJw5sNNipl5yi8j9oqPhQ,,outside
7742,3w0J9OAuvOK_KWQSu4D_8Q,yy3XR0wu1K4BTAdQjRoc0w,,outside
7743,U1AkAzAPNvM_Dxp_FiV3zg,CGqmAkVKvp1Wpkp2H2XwhQ,,outside
7744,sp7b9N0HrYckJOMVtv8eEA,R48sdpob1iiwZEqZq9IFyg,This is the front of restaurant,outside
7745,Ns3F5ZFduSftk5fkbj-RYg,YxRqBrepifOBU7KO4b4BDg,Enjoy our Patio,outside
7746,Eg2uXS0PhuJHXcq3VnRdug,Lg6oX8htp3vpW3ZETYxm-g,,outside
7747,gU7sMpcXb7kJVpQVdJZoPQ,UzU1N9XSoAUwn4Z8BIcvKw,,outside
7748,n1VDaru1hP-Cs-6zW4Qb5w,xnyKjN0JOG7L2VBaxx9axg,,outside
7749,VfEAWf5I8upt7giJcHdP0Q,kFxHQcrCEycaWLEOkkoE1A,Looks so warm and cozy inside,outside
7750,g1JFrnnynY6Lqrm4weoCHw,cMqClyGGiaRBynMyXFPbNA,,outside
7751,8wM4FUVB2cFUF9QkGdnAtA,hpfEr8yy5CbzbXHI063pdw,Town Liquor.,outside
7752,Kz8UJFgHmxL6BAn9QmT-Sg,wQ9qT09OlsoMXEtGHqX0vA,Gorgeous Patio Dining area!,outside
7753,Fm_H_gq_bogHB8Bh5lse-Q,tUNa5f2KEauT6DM3hE8ndQ,,outside
7754,fNKr3NjtYUD4F2CN6phWrw,UNyFn1P2-ViqdrucNYHPGA,,outside
7755,ZaBXnEIB-ZPyPm0zs7iWHg,mUrkyChBfFC679O80poJAQ,Exterior,outside
7756,7_oDH6qcsHnReL176rANKA,XiATUgtzkuxn1IoOwFy1Wg,The sign says it all!,outside
7757,bkzaMST2T9HLQyQyaPKVdQ,f9ChjNJV73tpa4rPb_JO0g,Big Bad Voodoo Daddy,outside
7758,hcT75jsMKP3Wzo978tajmA,b7V_5q22_eTeHlYzq1bpFw,,outside
7759,T-X9JEfvMDT0FqZcrEFcsA,vN6v8m4DO45Z4pp8yxxF_w,,outside
7760,hRLm2nlVy98s-nGoOtBsBw,3SM8CZuY5MiAruczCm556w,Sunset from Coa's rooftop tonight. GORG!,outside
7761,ZenDBNDIyDPVL2oSCBqgcQ,gw68ejeDgZZ2kCAHvFroNQ,,outside
7762,vIe4NHa085b3vs1gFxBXwg,ySSOZ_fz7wMhfjhWKzdR-w,,outside
7763,Fyr4gkV7rMc7ajLoRT0wiw,6CUkqed0rhHtFwQ2i7Otsw,,outside
7764,EJT0M6bm9QRvK4pAKmOv2A,BmXHqVREFyTe1Fy0fyCvFw,,outside
7765,V2-ffsjpkbPPmTC-iGYptQ,ow7hDGkfVJH65nniXH1a0g,,outside
7766,xxMPKqP8GrsCH0vawcWK9Q,siN5JEv_AQj037pwcN32pg,Sign on the outside of the new location on  Cherokee Street,outside
7767,DRy0faarwt6WTYDrn0Phkw,4P6u1-EXiwVdGSZbYHD7GQ,,outside
7768,ki0z-58NcxLiwB2lFerEMA,vUUkbHWw9v8m4Q0EdQXlIg,,outside
7769,6zcx9XCXHYnMvIqYq8BHsQ,PvWUpIHqV13Qe9crQ6MOsA,,outside
7770,RfohxET_u29kiWGLWBfRrw,eZCt3doDaA-l4sg_OM67YQ,,outside
7771,Xlna3MYvh0gFsg_9lkGxrA,T96AnQUJBvhs-4v2pxmhTA,,outside
7772,qf9aH6CNuyCP4grYFsu6AQ,BMXYCxIW-aZs2BTpU58-SA,"Sandbar Beach Bar & Grill, RumFish Beach Resort by Tradewinds",outside
7773,rajg-Nr5sol9LbVIweyPIA,iahjwbeWRFFfv6voeeZoXw,,outside
7774,oKBzRVa0oea7pCwQt6ltJw,PjpfBYGzQj6fdiuf4tNLsg,,outside
7775,SYgqAmG7h8goGOy3LnocOw,LtxG9DTXCFpteVkD4SGBlw,Lavender anyone?,outside
7776,Dwm262IgBWDEfjQ-rcGCvg,dhE9-buyVmegxziG0Qb6Jg,(photographed by Dave Hong),outside
7777,7tcD3sWvxP4KkKLkna9lGA,exQfWe9qX3Px0duzK4W3Pg,,outside
7778,QwsKZZEHInerhMal_vGzig,Tyub4uN0yku6wyS1JWMejA,Tiny set back store front hiding deliciousness!,outside
7779,fLQq0b_1hzpS1XExnoSt0w,EwEwG4vFa8TIeUGmNJSzKA,"Marlow's Tavern, located in the same shopping center as Melting Pot and Brett's favorite Publix.",outside
7780,0lnNnc7xarxHeaseuuSv3g,9bQARf2F3qvK1Ek22rqK9A,Entrance,outside
7781,w8zbHC0XfMJNCEsL72Xopg,se-XMiG9xGHQVGMMLzaa1w,,outside
7782,Am4W1hFK7k86PoOnOLltFg,dpwkz52tHB2MCPv53I2aRA,,outside
7783,4xlP764Mz0NUSkdJNnRBRg,I30Nq1Y8MKcFmQNeYST36Q,Curbside order parking,outside
7784,q9bKqREpbJiu0H6ctytjKA,mj29-9AHH3OfaGWLPM2Jnw,Outside seating,outside
7785,4WCiiGTy2IiJG8prLNfqxg,IkY2ticzHEn4QFn8hQLSWg,,outside
7786,uIHUyxZNqO4cATCWVQOzMw,qexmwX9rP881dwHwo4qGBw,,outside
7787,XZyxFaTSrxxKuE1-GYHksA,Nk4qSOwcVdAT1CMOzU3O0g,Patio is lovely,outside
7788,XJkSP6f1GUNu1urPR_6uHQ,AlH5V97JSAu7AL_xdibMIg,,outside
7789,Jfav8lD6Ah0KHTjMhQ5iJQ,J_RXc0Rg6JawwhbqYg_Kdw,,outside
7790,ylNY9rsIuod5PoGikvXpJg,RdRHpQWvO6bRt2WLK9Ys0A,,outside
7791,qY842F4hjQVFiCxdcI545Q,9Fd-dK3TH47fHVGtG2MiNg,Casey Bazzell with her band behind San Loo,outside
7792,Nh572RLlnJMBC0FywXwchg,eDqPBPit4nCy_qLEE6AA9A,The Truck that the most delicious burgers come from,outside
7793,wB8F-V-WtyLfP31of3pgDg,htV2TuwjPNnDXrH3hBMjgQ,,outside
7794,jpx9S_Lspn21RFJROVE7-w,IR46YDkF358WDZuqZ4M2mQ,Olde Bay Cafe & Dunedin Fish Market,outside
7795,dkgIB7tSftcuZp5pj-5dmA,DXDoh8MNrqjtXsZnkuk4hA,,outside
7796,WL2bM6Gemb-Pik5stmaIiA,BHx1SM6rfcowh0DwY-rwfQ,,outside
7797,vmnvDebNT9T_go0GdT50PQ,yiwje_7IDIeIjGSMTGtaAg,Entrance,outside
7798,VH3Q8n7AlL1DsBSvrFhcQQ,hvr1FhvVqDKkDCoS0GKvyQ,Store Front,outside
7799,jx_hQII60O1JJoRBwpjLdQ,l4AjbrjS91Z70AYQbABxvA,,outside
7800,IYLg7sg79HFvmoLqhBbIgw,ZIwn-7d3JOBEmUb7ELMr7A,,outside
7801,GYNRALu8kRu2Dc8e1BQZZA,T96AnQUJBvhs-4v2pxmhTA,,outside
7802,jqN1jCnLTJkGeZQrUTLKgg,pSmOH4a3HNNpYM82J5ycLA,,outside
7803,fMROYLkL_3jNXXoA_kUXow,ILgCJSDgPhnPNT8oS5XH4w,,outside
7804,7Pknk_4acUvq_S9YcSynyQ,GEuzwtdp2DX9c9HyhOT9KQ,"A view from the Deck at the Landing Restaurant, New Hope, PA",outside
7805,R_jb72o5RVCB8_WlKCqH7w,DnuRO4i1yI5REm5v1pUxWQ,,outside
7806,GBD5O7vIPQbgRLZZ0tIgxg,-ZEYG0EXGXnLMEqOTftMVA,"August 12, 2020: Free flower, water, & cloth bag due to Grand Opening",outside
7807,eqNktg76xTEIFMu7TL26jA,SsLWTTIeBgYqzinREkuzrQ,Front close view,outside
7808,zxKQk2OV8pkhlsrGGuUzLQ,gsscUrw2B2z2h8PBL0FkEg,IT'S A BOY,outside
7809,05dq4AWY_Ete0ha2_9b1cw,znK6tMeegKf9YnGutYaG7Q,It's got character and love sitting outside.,outside
7810,6dfNFGKqgOHS5nf4B7pBQg,QYzxoQ6VLsMe9nm2kjHUag,Puck Patio,outside
7811,-8XNa6V3Ie7O28GcEFLjkg,0w5CGasMnBI0R9tW7xxhAw,,outside
7812,LpZF0Y5tO1e75Dvq927XaQ,QsgDdC2znJ763rFHilncZQ,Great atmosphere,outside
7813,wJE7G34UWJgi0hf8uqODcA,6Z89Ixagyc0mrVnyZHiIVw,,outside
7814,Fg8pGIGPytfTMqrU6Pa-bw,59fWFpyDg01BTEH-Hh6jdw,McDonald's,outside
7815,cN2tLQ_DJobsMdpHEYYqog,a1nhhoy3oL21gvxlNOIzYA,exterior,outside
7816,tevjAE7OuGiEiYtZtGiKgw,h8orJ40GJZU2uxJTxLLp7g,,outside
7817,d4KJxr1hVxUDrT_2MAFtFw,Kzq6IRettXK5sHZgIeZsjA,"Majority of the Donatos offers a convenient drive-thru window to make things easier for you, the customer.",outside
7818,lYjzAkraCOIY4AZFtZ2prQ,gKPWC7F219oEbu5NXPzH4g,,outside
7819,oEdib4LexrcblFMdN6viPA,w-0Gm5hKaX6mHRXoA0Ylrg,"Photo I took while waiting for food, ladies at the table in the pic never got served and left.",outside
7820,4TsW6wvYqYz_FxVBb0A3HA,TO7iRzQu7IXiSGC0lypZaQ,La Hacienda Taqueria - 2011,outside
7821,P6cwcFhFKQs0wQzF4gGgzw,ycbmvmBYk4w_ZmdrPL0tBQ,"My husband with Hakan, the owner.",outside
7822,RodS1rc3a-x0W95ay2awqg,I_3LMZ_1m2mzR0oLIOePIg,,outside
7823,ufx822Z5UkBFgRUfVonq0g,Hr6aM0s-woIJaW6DJSbvNQ,Outdoor dining area,outside
7824,zgmrp6Wc3T1_MLAboKoGMA,3XgqYM0uD16T71ZjnEX9KA,Front,outside
7825,QV62huMoxP-OSqY554bKtw,vaCZdS9Q9wIHw-YwHoYErA,,outside
7826,KeC2_2N4dzqNkqB0DDm5EA,UCMSWPqzXjd7QHq7v8PJjQ,Parking lot,outside
7827,17bk20Dv8Jnv5d_Ltf90aQ,WNqqyUtEmrqCBEHNV9sj5Q,,outside
7828,KJC52gueHYXkSz-JJJGQKA,Y7bpk83gKWgCmi7yKGTTug,,outside
7829,JfQiUKUI2rYiStEzOmH6lQ,soJWx7gbFbQQGEcscsroEQ,Hakuna Matata with cacao nibs,outside
7830,6gFEUFhaw73Q6PWA1MJV6A,Jdkoo5MMmJGQca6bSf1dgg,,outside
7831,b8-19SeOm9TV_SjMhrVoXw,oBNrLz4EDhiscSlbOl8uAw,,outside
7832,fTesESGgAxbHRpwbU54_zA,Ql5icyL9DGN9qn1-tUaN-g,Outdoor seating,outside
7833,kttFOogQ2unl4XLcHu8h0g,ExRxjqOGmkWjArvM_qBORw,,outside
7834,zFZWSOjkgbC3Oyw4XrB6Bw,GmomRGW_omclyKXKDppsIg,,outside
7835,n9yulNUMTUdQ2ef_e4jWIg,l64m-rYrUYwUHOoKlJnAOQ,,outside
7836,0QZVvwLDoAEuyc9rKy0PSg,BVLGDMTcCU-9-Rwp3M4l6Q,,outside
7837,-018xGxpxVLDmE3tVmAzbw,_ab50qdWOk0DdB6XOrBitw,,outside
7838,q5IDz0Mcx67Aa8SD_zJdDQ,zu4p6IZLSVn2Noto-vcwzw,,outside
7839,KNemKsKq4or-2AecLYDoiA,IAjKQ5xmNZiK2k9l5cjKyA,,outside
7840,gkvRsGlp8OHLWBfjGsusAA,dgyKoIYEYrmRK_hktWBZdA,,outside
7841,kO52ugUvfs6Wjs4lrK1uBQ,3dn-FdMoVBfqkH3SEgecxw,Out front,outside
7842,Vp_ONSmojw2bQBFCPCoJNQ,yVB7Usr55NnaUKs7K6xDTQ,,outside
7843,HBG6pdZnGqlSZLwsaqJGPw,3YqUe2FTCQr0pPVK8oCv6Q,,outside
7844,OCp-WKtMhgHvGZ0vH7GoSA,K3RURR9lIEE4JjOaPt99zg,,outside
7845,wHoVFLKdgLKi2kLGT6hhsA,J_i02K5fCr4O-2i7iqGcoA,Festive scene on Dec 23,outside
7846,us5QzX8iayn9v6ff7PkGiA,IGEvYF8zejVLGrY5rzYjbA,Outside seating area,outside
7847,aTs_ScnOkIFfbErot1lA1w,o2i4AvqF6Q9lWK-wksxzuw,"Exterior, from inside the mall",outside
7848,60YUluUqr-sjKKYZkwwTAA,whmn0dUpEb2NbmpVF2Xxcw,,outside
7849,Ljat5a4NWzGzZ65ZeOV2fw,O3jPfTDRn5_1O3ZM_LuxQw,"Margerum Tasting Room at Hotel Californian, just a block from the beach!",outside
7850,jg_KF9R1jSksTrTbteGQ-Q,u4WC_qHGn03jwNdVmW5vaQ,Restaurant exterior,outside
7851,r34lxMGVRde7Ncb6tgihpQ,d9gao0w8GZhT9bFsoz1jcQ,Preparing the King Crab Bruschetta with Gouda Fondue,outside
7852,2fxO9h9T4Nzs49-iDGubrg,3LkCxvFJ5gWHPHpsW91q8w,June 2021,outside
7853,hN38k7HSlGvOdeT78j9ClQ,FqOCC8Y9xryaX7sIBJcrxA,,outside
7854,o0vzL9bg5EUG1NY1-JmoMQ,ZmvCkhsCOWqA7ikXlbIr2g,,outside
7855,j0ts4WD4n19V1fKwZWVdIQ,iKLhnstKcsUILIaOHwhJ8Q,,outside
7856,nzZz8f4gcAy01szTlAFlnQ,P9xNwbMStRsHsVc6K5PDpg,People waiting in line,outside
7857,b15nHNCxPxb4nEYR2xMrQg,1_YCzfB3Eh1sMN0Nx4idvg,,outside
7858,aGVJr_57BYADeJF1dFlWjw,rKx-J2H54p2eZIdn8JvJuA,,outside
7859,sbqqPBlVubquRkcZw9Gn6g,o-fTTfVk7V9H2yhvsLenQg,Exterior view.,outside
7860,lMiQBi7mRJW_G6k7k3PLsA,jFOHteB8WBVjCg-DxZCPiA,,outside
7861,gpVHVw339OhwZztsjOzQcw,z0MXYel0okwMqLjgMkKD2A,Food court filled with decent variety,outside
7862,sqoaf0IxPwNJRkhNjvASbw,5fSPNlVUBGMExOy9lgFn0A,Outside covered deck,outside
7863,bFxH8Owg3iVRqzGQWSP5eQ,23qa5SsahSsVhqAVmX6aow,,outside
7864,v0kokyNSjceOJMr3EoubxQ,oLNTzsLmr5LMbBCA2SQWqg,View from parking lot.,outside
7865,FRwb_Utt06MVAADS8L1oAw,SWP5Cck3Hd_g-KWfVkF_IQ,,outside
7866,Xq448OLawlirS9Baie5P3g,RS4epErt5vEvSCp-U7Or3g,,outside
7867,m5PaVQcplrNP5lENmaI1lg,qgmeeeDVmi5qiMXuOFFa-Q,Beach shanty,outside
7868,D36oG8x2TWfH0XfUjDbh0w,7Iu6QFpZZrICmNQGD2zHuA,Front,outside
7869,7eKEd4qMo38CP6CUW5SB0Q,6xS8kItlMKI9eCwviIvjwg,Awesome place to chill,outside
7870,bAtn1XQtPj4T3pLrjHBiSg,KC4Eo1S3AMA2qk8ULiLEkg,Game day !!! Pat's & Titians,outside
7871,bWIJ0hZH_v7p-wZGRTipaw,WQ1oZ11HbYL7K7kj62ttAw,,outside
7872,owenH6kzsD2kt1EQ_RwrEA,B0397faPVb3o0WcAzGDKjA,,outside
7873,26TP10RouoqKr706gU5CfQ,I99hAdRjOW31DfHW6MUqwg,,outside
7874,Su0TR8a6Bj6YaqPXQ6H7fQ,2R4IzhRPnR_cNKtgIfvymQ,Our rooftop Fire Bar,outside
7875,i-DzrVkDJgOruK5KrcCQsQ,zgSZxYaCI0wcMTR0Dxd7oQ,Front entrance flag,outside
7876,NA5SmEDQPoCPISzA0yVATw,ml3B7AlRh8D4UNehrvuBNA,,outside
7877,9gReuah7_FYey0U0NK9aiw,IHd8_cnLZe5oILE_oKy-5g,It's the wood that makes it good!,outside
7878,cHMskd8bNPsTY3dRsrE5Cg,_OMGZ3TXOfN2By7skat_bw,,outside
7879,NBymJzBFXUc18Ms6zg5xDA,iRIHK8-EwpeffwvoO4nzIA,,outside
7880,_UnH-w3h0HAv6CG5KyKTVg,Ezp-VVU3oKXRDpTNSzgPoQ,Only Rooftop Deck in Midtown!,outside
7881,nSlSgvnhf5tEg3DrrDnW4A,tn1IHhBn5TI4gqSVCbG5fw,,outside
7882,XRKeDcMJW0D1HzKa81ibhw,PULvFTf5yIv9XkQgCKu6LQ,Front of our store,outside
7883,xTzM_nSpi8rLFCXAe3i7iA,N29uir3jdwrezjQuy8YXTQ,Eating by the water- Collage.,outside
7884,TVLcQ6anm1zOm_hk1s5FgQ,u4qdPm5pLtrcv5tXv9qhng,,outside
7885,HrHXE-GJu4QCDhd3QZRNqA,EM-NvyckrafBFRPqJ6imxg,,outside
7886,eRgmnGsOEKiugWIyAYbJBg,Sfml-YTCGYKiCpLlP7dAMA,Lots of facilities and improvements for hikers and campers to enjoy.,outside
7887,_QQfcrKP5eoNnmub6S3n5A,bjA-MBtEdiOtiBntcRw45A,Heading upstairs to the private events space.,outside
7888,YAEOv-cUp_6l9rhAG535mg,16tjKOvMw_nOgNViq2LwOQ,Outdoor Sign,outside
7889,r0N-L0aXOT-Wb2bm6V8uyQ,MByRlTb_R7Y-iBEOYzqLOg,Amazing new Albertsons in Meridian,outside
7890,Ea1TTpNt0gV1W5dIIuYAOg,a-fUq78iwilqa9Qd3ozfqQ,Entrance,outside
7891,d2VWvuN2a5wstGccVU8w-g,-AaxZJ_I4rSFOBJbBz4SlQ,,outside
7892,-xkW8eno37u2oDVAUM0pTg,dGUyXgFW1WSYMgRypKaYew,,outside
7893,SJrzT2U5zmwGFgu-8FII5Q,iRIHK8-EwpeffwvoO4nzIA,Outdoor,outside
7894,0Oxczd_jAnZ-mWcL5kGJTg,fxdqfaDvZY2PB4qVpTRWRg,,outside
7895,PnTz8FlS18LZUe0Sch7Mkg,niGe9qqepMcewft8_g_zgA,,outside
7896,S3f36yrsjCZlyWXCTuq3-w,iSRTaT9WngzB8JJ2YKJUig,Front of the restaurant,outside
7897,w21DL661-rJtDwYJ-lgtwQ,cfQXFkteCrQj9_tmed7JNw,,outside
7898,HhBZRq17YIySukp8dMtHlA,CLzPxFpQSLCGrYNsj-lCDA,Crystal Beach Pier..,outside
7899,_aFY2IBulKXfbNs68ChmJA,3AVp9ekBrEteeQSMG5c5NQ,Fire Pit & Outdoor Dining,outside
7900,lZ01uje8Lmo2eZfApiQnrA,thb9MKU1kOG_TZ0sn2RxcA,,outside
7901,7BK1nhfQlrCpGHi5caNHCg,CBo-YlPMKs3vdYJQRtuznQ,,outside
7902,hTOm9wXcxiHeiDcGBbyIaA,44FugwIywDjD6TwSESAmkw,,outside
7903,a9bEpwtdKOLiNUbx1ooZig,J9F_KK8JJDeovyK-4DXDUQ,,outside
7904,CJgTEOPRJH3Zni_pLBFj5Q,ybQFmzhEieLK512AfSYBkQ,,outside
7905,CZMEtSvmCm-yVTlb9-pw3A,kfi-B1KqPzcqz_pjVaXonw,"It's right across from the Circle Centre Mall downtown. On a cold snowy day in February, I wish it was connected to the mall.",outside
7906,G9-uHzwxpbBbKeElpF4sIA,VaO-VW3e1kARkU9bP1E7Fw,,outside
7907,BGj5SRKj91JukYi3NVxbLQ,gOrJeoLDOiW7muWuoE-sMg,Drinks with a view,outside
7908,OHxHg1oea2DOCcbwdZigDA,E4OS_VH-ru2oER7W1Gk8rg,Autograph Brasserie -- storefront,outside
7909,aA16OQMJBjVWln79Vh4FYQ,jKHlvwq40sghrR89pF_3Tw,,outside
7910,piT7qcjqlD0N2Nx3miguiw,9-VA_4nL0QfvhO8LMcBIfA,,outside
7911,mZt6tnkr06SlwXItsHShmw,FjgPNVFrbL924rNUMm8nBg,,outside
7912,ar2hvQ-6PVrO3XW9Rs-6Dw,L-YdO_NODKXXT3bkS0nUpg,Entrance,outside
7913,jMtTBx16Dy7V3uWGnhWsgg,ri7LOsk5W_xGVfxhXFHY5Q,,outside
7914,uhF51NZ03Z4xbULple56mg,3YqUe2FTCQr0pPVK8oCv6Q,Open daily for lunch and dinner.,outside
7915,l6GPzYCkQaR2giF59LLKcQ,3YOf2h99XOe4hLJBGHdWsg,,outside
7916,rYam063AQ2eXWwZiBCYuxg,zMe0kY6KMRVdlUKmme-JpA,,outside
7917,lZNHY-KQd83Os9oRLlQgug,O8HZTezAZz6MA306DS3B-Q,Perfect photo: STOP shopping here!,outside
7918,JeE6FXr0PeyHQH8EiulwAw,8PzO0EFSEnC9KthHH1wwHw,,outside
7919,fcrrl8Y_GY9aC_4oDjqAyw,htAgJEdl3lUzcoxoivya_w,"During the Kaleido Festival September 12, 2015.",outside
7920,JXeKEUhs-qf1xbnMBLWmFg,AixPbZxJkgRyjxVqrpPAmw,Waiting for a table,outside
7921,OIpjfN55bUdJa9DdX_lcYA,3YqUe2FTCQr0pPVK8oCv6Q,,outside
7922,0p4QKf2ewjU1uQc1AUCsbg,zfn7V7FVH5_J5A9dInfbnA,,outside
7923,ttbofiwqyXuT7QHvWsXtnA,_tC4lXqwdfh3fbjuP40Bsw,,outside
7924,ixtCrBWjvtchyZZ3cinNdw,BG_azyCQg7WzEpzZPsn15A,"Have you tried Cotton Candy Grapes? If not, you better grab you some at this Raley's location. It is so delicious.",outside
7925,fUdjrturfR7jm1ZgTjVBog,fT4jl8pcXCxKBrM85XjXSg,Outdoor wine tasting,outside
7926,zxpR-vdZKsBgc5kAX5tgJA,mAqgsZBTN-wsShMpkz2o9g,,outside
7927,iko3N9n9BIo1RD24oGB5eA,8wf4qYhu0miI6FzhZ5_mLQ,,outside
7928,8od-RlUBoogNzJA8i2o9QA,JGpoGKwiLz85bCsnRzWy5g,Rooftop loft bar dining,outside
7929,3IxrjB54lh_JjJLhxn6eXQ,uvG4QThFmQswhHCnPCGJyw,,outside
7930,V8lFy5Of3goKuNCE8KxXGw,CkYoNqqNAfRxatyylgN15A,Nice patio,outside
7931,V14K422yIRBj0Lfn0ZITRQ,ZrOSQWWQwhh1xsC25WiDyg,,outside
7932,yRrOUInlp9rc-DVxEURn8A,BWITd9JUXP3gSi1z3Y-z8g,Side patio,outside
7933,SsLWzgBkPAyrIVPtPOh0OQ,4RLS-xn9hHxm8-HTLXf8Og,Outside,outside
7934,x6_wIZfec3eJ9Khr9ON7ug,avNSsWotk8-JPDXKuOsq-Q,,outside
7935,sauxex50GXzhXkUapZxjeA,hFfxaiz7GW3oAh9E1nOQmw,,outside
7936,26oyoDB9tIpAITPe3kTEBA,LwX2vbzttWYAdoBoVtfvRg,Outdoor seating,outside
7937,_Tu46wl8OZCzewqj75BdJg,aLGDQWUvgZNprd1wb0sJyw,Main church,outside
7938,BFFLv2Sm0e2mJwnK5yfC-w,Y2Pfil51rNvTd_lFHwzb_g,Great Music,outside
7939,lpcpV7kF2Qw7XILVnEfy6w,hlWD47o6f5UU1cmXpLGEww,Enjoy our outside patio area!,outside
7940,nGtn9bBiDXtYXi9A6HnI8A,JX8KhTInMNfQVs4Fn8mSSQ,Just Pop In! Patio,outside
7941,ip9GxOIo_f1zk35nmrQ91g,6_OAIFxSk3YjNdRJv59Saw,,outside
7942,GTWBuvotv5rgd16bL1Vv5A,8JcdN89xv4AqAVRSDLLUHw,,outside
7943,csXRajZeGh8Cg2-HE7vS-A,xDFWKDY0sGyJYSMYc0uXWQ,Store front of Eliyahu's.,outside
7944,gE44IZliGC5ErZlZYpLJbw,j1yb8y-jFwpG_hW9AH3PrQ,,outside
7945,sb5LRn2c3ERbquBN-Aw2Uw,F-j6PNGnA8yz77oIZMcPMA,Exterior (from Feast Magazine),outside
7946,b9pxTDT3JtOjQMbbvFYEuQ,mUdjeVjdsiOQMBK41x0Bow,Awning action.,outside
7947,Hw_iaINL8poLjKtze4H3TA,iW3Jo9r_y671fXCBa3uXeA,,outside
7948,Akk9E-G6L4sggN-ik8ZP0w,5qVG7T82jRnKGR9O7_0cFw,,outside
7949,QZw4YFqlLnzTOmEDG7JYPw,q-lBD46MyZEBL-ZBlyhdjQ,view from the front,outside
7950,tH4DiqWH-t8S8M8QBNib1w,_SBxweaeZORapKBJa2qmOw,,outside
7951,sZp9LRoVGegJbFsQzZBk5g,Jw3mUNF9_ZiawPDZryUdcw,,outside
7952,T_QaBsquJlzAQd5bbCrLfA,jwpZzqoPFLuHE-FwLp41cQ,Courtyard at Bistro di Marino,outside
7953,u0oBEZY6IslwKbPPOwScWg,1FCxJuEH_3tmxUDVPv1qfw,,outside
